country;type;channel_id;name;access;subscribers;category;category_native;reach;comment_index;time
ru;chat;@comentlentach;Лентач / Комментарии;public;25089;news;НовостииСМИ;14400,0;10000,0;2023-11-24 15:15:50.986648
ru;chat;@infocentrskrfchat;Чат - Информационный центр СК России;public;4370;news;НовостииСМИ;2600,0;2800,0;2023-11-24 15:15:44.829939
ru;chat;@khimki_ZKH;Химки ЖКХ 🏘🍂;public;3347;news;НовостииСМИ;590,0;226,0;2023-11-24 15:15:44.829939
ru;chat;@svodkadon;Перекличка по районам ДНР (От Сводка Донецка);public;14042;news;НовостииСМИ;840,0;1600,0;2023-11-24 15:15:50.986648
ru;chat;@yunusabadRES;Юнусабад РЭСП/Yunusobod TETK;public;10481;news;НовостииСМИ;68,0;0,0;2023-11-24 15:15:50.986648
ru;chat;@serpukhov_talk;Серпухов | Чат;public;5173;news;НовостииСМИ;1600,0;1800,0;2023-11-24 15:15:44.829939
ru;chat;@Zvenigorod111;Звенигород;public;7350;news;НовостииСМИ;805,0;314,0;2023-11-24 15:15:50.986648
ru;chat;@mylubertsychat;Mylubertsy®️ Чат • Люберцы;public;6914;news;НовостииСМИ;6700,0;1800,0;2023-11-24 15:15:50.986648
ru;chat;@blagoveshensk_info;БЛАГОВЕЩЕНСК ИНФО (АМУР);public;3554;news;НовостииСМИ;0,0;0,0;2023-11-24 15:15:44.829939
ru;chat;@svoihNeBrosa;СВОих не бросаем!;public;2912;news;НовостииСМИ;357,0;122,0;2023-11-24 15:15:44.829939
ru;chat;@gulagchat;Gulag Chat;public;10971;news;НовостииСМИ;38300,0;6100,0;2023-11-24 15:15:50.986648
ru;chat;@nagbiekb;НА ЖБИ!❤️Нам здесь Жить!;public;4053;news;НовостииСМИ;592,0;391,0;2023-11-24 15:15:44.829939
ru;chat;@jk_geroev;ЖК Героев ФОРУМ Балашиха;public;4597;news;НовостииСМИ;1900,0;550,0;2023-11-24 15:15:44.829939
ru;chat;@gkvidniygorod;ЖК Видный город;public;1996;news;НовостииСМИ;129,0;225,0;2023-11-24 15:15:44.829939
ru;chat;@dunay_125;Посёлок Дунай Приморский край;public;760;news;НовостииСМИ;210,0;222,0;2023-11-24 15:15:38.494742
ru;chat;@belgorod_belru;ЧАТ | Белгород | Ищу тебя;public;926;news;НовостииСМИ;3200,0;558,0;2023-11-24 15:15:44.829939
ru;chat;@chatzvz;Новостной чат;public;17403;news;НовостииСМИ;66600,0;9100,0;2023-11-24 15:15:50.986648
ru;chat;@piter_spb_chat;Кто со мной?! СПб Питер Чат;public;2179;news;НовостииСМИ;513,0;255,0;2023-11-24 15:15:44.829939
ru;chat;@meropriyatiye;Мероприятия Питер СПБ Афиша;public;12295;news;НовостииСМИ;218,0;0,0;2023-11-24 15:15:50.986648
ru;chat;@danafontana;Дана Фонтана Минск все кварталы;public;3177;news;НовостииСМИ;766,0;215,0;2023-11-24 15:15:44.829939
ru;chat;@Shatura127km;Шатурский край - столица мира 🕊️;public;4441;news;НовостииСМИ;145,0;66,0;2023-11-24 15:15:38.494742
ru;chat;@ilpik;ЖК Ильинские Луга;public;6245;news;НовостииСМИ;2100,0;1400,0;2023-11-24 15:15:50.986648
ru;chat;@dpskontrol28;🔞 ДПС контроль * Благовещенск @dpskontrol_28rus Белогорск Свободный Шимановск Сковородино Тында Амурская область;public;1792;news;НовостииСМИ;794,0;775,0;2023-11-24 15:15:38.494742
ru;chat;@chatbelgorod;Белгород;public;3078;news;НовостииСМИ;483,0;369,0;2023-11-24 15:15:44.829939
ru;chat;@Chat_Zelenograd;Зеленоград Чат;public;6415;news;НовостииСМИ;523,0;1800,0;2023-11-24 15:15:50.986648
ru;chat;@shushary_chat;Поговорим Шушары!;public;1032;news;НовостииСМИ;739,0;245,0;2023-11-24 15:15:44.829939
ru;chat;@aidavchelyabinsk;Айда в Челябинск;public;1486;news;НовостииСМИ;2,0;1,0;2023-11-24 15:15:44.829939
ru;chat;@Iglino_sosedi;ИГЛИНО чат соседи 🔊Подслушано в Иглино общение новости помощь для себя или соседям объявления ЧП УФА Башкортостан Иглино;public;6039;news;НовостииСМИ;978,0;827,0;2023-11-24 15:15:50.986648
ru;chat;@kzn_all;КАЗАНЬ на Ладони;public;1592;news;НовостииСМИ;8,0;1,0;2023-11-24 15:15:44.829939
ru;chat;@militarydonetsk_pereklichka;Перекличка ДНР | Военный Ⓩ Донецк | Донецк Макеевка Ясиноватая Горловка;public;23211;news;НовостииСМИ;1300,0;2700,0;2023-11-24 15:15:50.986648
ru;chat;@sochi_woman;Сочи чат | WomanChat;public;877;news;НовостииСМИ;21,0;14,0;2023-11-24 15:15:44.829939
ru;chat;@muzikalraionkrd;Музыкальный район Краснодар Chat;public;1486;news;НовостииСМИ;112,0;13,0;2023-11-24 15:15:44.829939
ru;chat;@Lybpark;ЖК Люберцы Парк;public;4727;news;НовостииСМИ;918,0;1100,0;2023-11-24 15:15:44.829939
ru;chat;@ludiZonline;Люди Z Online;public;4358;news;НовостииСМИ;7300,0;2600,0;2023-11-24 15:15:44.829939
ru;chat;@korostentoday_chat;ЧАТ - КОРОСТЕНЬ today;public;4101;news;НовостииСМИ;728,0;874,0;2023-11-24 15:15:44.829939
ru;chat;@chatantalya;Чат Турции Анталия;public;1848;news;НовостииСМИ;4000,0;670,0;2023-11-24 15:15:44.829939
ru;chat;@svet38chat;Чат Свет38;public;3186;news;НовостииСМИ;788,0;1100,0;2023-11-24 15:15:44.829939
ru;chat;@afisha_kp;📢 Афиша Красной Поляны;public;6745;news;НовостииСМИ;140,0;196,0;2023-11-24 15:15:50.986648
ru;chat;@birge_jerdesh;Bagyt.ru | Работа Квартира Услуги;public;1778;news;НовостииСМИ;3200,0;686,0;2023-11-24 15:15:44.829939
ru;chat;@novograd_pavlino_jk;ЖК Новоград Павлино СОСЕДИ;public;3040;news;НовостииСМИ;544,0;324,0;2023-11-24 15:15:44.829939
ru;chat;@v_avtozak;Подментованный чат;public;565;news;НовостииСМИ;44,0;327,0;2023-11-24 15:15:38.494742
ru;chat;@ui_chat;Инцидент обсуждение новостей;public;1702;news;НовостииСМИ;8400,0;744,0;2023-11-24 15:15:44.829939
ru;chat;@sychev_gkx;Павел Сычёв | и.о. заместителя главы муниципального образования город Новороссийск Chat;public;690;news;НовостииСМИ;1200,0;270,0;2023-11-24 15:15:44.829939
ru;chat;@ivanovochat;Иваново;public;598;news;НовостииСМИ;1700,0;348,0;2023-11-24 15:15:44.829939
ru;chat;@treshchat_ulyanovsk;Трэш Chat Ульяновск и УО;public;5914;news;НовостииСМИ;4500,0;5100,0;2023-11-24 15:15:50.986648
ru;chat;@dreamisreal37;Иваново увидено подслушано;public;3445;news;НовостииСМИ;225,0;547,0;2023-11-24 15:15:38.494742
ru;chat;@presnensky_life;Пресненский Life (Москва);public;6541;news;НовостииСМИ;17,0;0,0;2023-11-24 15:15:50.986648
ru;chat;@ChegdomynOB;Объявления Чегдомын.;public;2688;news;НовостииСМИ;741,0;542,0;2023-11-24 15:15:38.494742
ru;chat;@Chat_Vidnoe;Чат города Видное;public;10236;news;НовостииСМИ;1800,0;1600,0;2023-11-24 15:15:50.986648
ru;chat;@chat_irk;Иркутск чат;public;1441;news;НовостииСМИ;1400,0;713,0;2023-11-24 15:15:44.829939
ru;chat;@TMN_vostochniy;Тюмень Чат(Восточный) 18+;public;972;news;НовостииСМИ;184,0;73,0;2023-11-24 15:15:44.829939
ru;chat;@gruppa_ekb_eburg;чат Екатеринбург;public;102393;news;НовостииСМИ;2400,0;3500,0;2023-11-24 15:15:50.986648
ru;chat;@isilkul1;Исилькуль Live ЧАТ;public;2827;news;НовостииСМИ;2000,0;676,0;2023-11-24 15:15:44.829939
ru;chat;@tgcvjjvfh669;🔞 Чат Новости Артёма+ ОБСУЖДЕНИЕ😊;public;4492;news;НовостииСМИ;2500,0;830,0;2023-11-24 15:15:44.829939
ru;chat;@solncewo_realty;Аренда/Продажа Недвижимость в НП | Солнцево | СП;public;3922;news;НовостииСМИ;51,0;162,0;2023-11-24 15:15:38.494742
ru;chat;@netipichka_mhk;Нетипичная Махачкала;public;1510;news;НовостииСМИ;2700,0;546,0;2023-11-24 15:15:44.829939
ru;chat;@brigada_don;КАЗАЧЬЯ БРИГАДА «ДОН»;public;1953;news;НовостииСМИ;260,0;179,0;2023-11-24 15:15:38.494742
ru;chat;@detihimki;КУРКИНО. ХИМКИ. ДЕТИ. МАМЫ.;public;3526;news;НовостииСМИ;720,0;1400,0;2023-11-24 15:15:38.494742
ru;chat;@tibetnepal;Непал Тибет Гималаи;public;500;news;НовостииСМИ;7,0;52,0;2023-11-24 15:15:38.494742
ru;chat;@dokuchperechat;Докучаевск | Перекличка | Чат;public;1624;news;НовостииСМИ;10700,0;1000,0;2023-11-24 15:15:38.494742
ru;chat;@socialka_kr;Социалка. Красногорск;public;3825;news;НовостииСМИ;537,0;919,0;2023-11-24 15:15:38.494742
ru;chat;@uk_podolsk_tu1;ТУ № 1 МУП «УК Подольск»;public;2873;news;НовостииСМИ;829,0;1000,0;2023-11-24 15:15:38.494742
ru;chat;@saharova272;🏠Сахарова д.27/2 г.Екатеринбург ЖК Школьный Академический район;public;1022;news;НовостииСМИ;1300,0;284,0;2023-11-24 15:15:38.494742
ru;chat;@khamovniki_life;Хамовники Life (Москва);public;8597;news;НовостииСМИ;22,0;0,0;2023-11-24 15:15:50.986648
ru;chat;@zhbiekb1;ЖБИ;public;194;news;НовостииСМИ;38,0;24,0;2023-11-24 15:15:38.494742
ru;chat;@myakinino_park_jk;ЖК Мякинино парк СОСЕДИ;public;2145;news;НовостииСМИ;229,0;261,0;2023-11-24 15:15:38.494742
ru;chat;@lntru;Лента Ру;public;2233;news;НовостииСМИ;3900,0;403,0;2023-11-24 15:15:44.829939
ru;chat;@vosmo_chat;Чат Воскресенск 24/7;public;2296;news;НовостииСМИ;689,0;1600,0;2023-11-24 15:15:38.494742
ru;chat;@kostichat;Kosti 18+ 💁🏻‍♀️ Chat;public;1598;news;НовостииСМИ;6200,0;7500,0;2023-11-24 15:15:44.829939
ru;chat;@peachblossomchat;PeachBlossom Chat;public;8022;news;НовостииСМИ;2000,0;1100,0;2023-11-24 15:15:50.986648
ru;chat;@solnchat_1;Солнечногорск говорит;public;3058;news;НовостииСМИ;615,0;426,0;2023-11-24 15:15:38.494742
ru;chat;@lermontov_chat;Лермонтов Чат;public;5141;news;НовостииСМИ;2000,0;884,0;2023-11-24 15:15:38.494742
ru;chat;@tuapsevesti_ru;Туапсинские вести. Новости;public;1056;news;НовостииСМИ;79,0;54,0;2023-11-24 15:15:44.829939
ru;chat;@TYNEWRussia;Территориальное управление пгт. Новая Маячка;public;1356;news;НовостииСМИ;12,0;262,0;2023-11-24 15:15:38.494742
ru;chat;@arendakrsk_24;АРЕНДА НЕДВИЖИМОСТЬ КВАРТИРЫ КРАСНОЯРСК;public;1766;news;НовостииСМИ;206,0;152,0;2023-11-24 15:15:44.829939
ru;chat;@plevents;Жизнь в Пригороде Лесное;public;6410;news;НовостииСМИ;2000,0;914,0;2023-11-24 15:15:50.986648
ru;chat;@lobnya_discuss;Лобня. Обсуждения новостей;public;1284;news;НовостииСМИ;1700,0;1300,0;2023-11-24 15:15:38.494742
ru;chat;@ramenskoe2021;Раменское;public;2182;news;НовостииСМИ;135,0;204,0;2023-11-24 15:15:44.829939
ru;chat;@readovchat;ReadovChat;public;6731;news;НовостииСМИ;75100,0;45700,0;2023-11-24 15:15:50.986648
ru;chat;@skandinaviya_yug;ЖК Скандинавия юг;public;2741;news;НовостииСМИ;423,0;422,0;2023-11-24 15:15:38.494742
ru;chat;@uvao_mosk;ЮВАО чат;public;5908;news;НовостииСМИ;717,0;694,0;2023-11-24 15:15:50.986648
ru;chat;@HOBOKUZHECK;Новокузнецк группа для общения - реклама.👑;public;831;news;НовостииСМИ;887,0;381,0;2023-11-24 15:15:44.829939
ru;chat;@kolomna_rf;Коломна. Чат;public;1019;news;НовостииСМИ;131,0;56,0;2023-11-24 15:15:38.494742
ru;chat;@Podslushanonahabino_chat;Подслушано Нахабино 💬;public;817;news;НовостииСМИ;866,0;273,0;2023-11-24 15:15:38.494742
ru;chat;@FUND_ATAMAN;ФОНД «АТАМАН»🇷🇺;public;21560;news;НовостииСМИ;41,0;0,0;2023-11-24 15:15:50.986648
ru;chat;@mami_himki;Мамы | Химки Новогорск Новокуркино Сходня Планерная;public;2290;news;НовостииСМИ;17,0;31,0;2023-11-24 15:15:44.829939
ru;chat;@khabnewstg;Хабаровск | Новости;public;161;news;НовостииСМИ;71,0;38,0;2023-11-24 15:15:44.829939
ru;chat;@n_chat_rnd;❤️НОЧНОЙ РОСТОВ❤️;public;1191;news;НовостииСМИ;354,0;178,0;2023-11-24 15:15:44.829939
ru;chat;@stolitsa_msk_obyavlenia;Чат Москва;public;81973;news;НовостииСМИ;1000,0;1600,0;2023-11-24 15:15:50.986648
ru;chat;@KavkazChat04;Кавказ Чат | Общение | Беседа🔊;public;13310;news;НовостииСМИ;167800,0;4300,0;2023-11-24 15:15:50.986648
ru;chat;@HNxkDEKHuT4wNTBi7;ЧАТ…НСК СВОИХ НЕ БРОСАЕМ!;public;422;news;НовостииСМИ;335,0;91,0;2023-11-24 15:15:44.829939
ru;chat;@antalya_reklamlar;Анталья чат / Общение объявления / Antalya chat;public;3843;news;НовостииСМИ;1600,0;486,0;2023-11-24 15:15:44.829939
ru;chat;@ZaozernoeKrym;🇷🇺Заозёрное Евпатория Республика Крым 🇷🇺;public;1141;news;НовостииСМИ;121,0;296,0;2023-11-24 15:15:44.829939
ru;chat;@lifevarshavskay;Life Варшавская;public;2527;news;НовостииСМИ;17,0;54,0;2023-11-24 15:15:44.829939
ru;chat;@squad_Chelny;НЧС/Чат Челнов;public;420;news;НовостииСМИ;13100,0;139,0;2023-11-24 15:15:44.829939
ru;chat;@chat_active_chat;Люблино Братиславская Марьино;public;900;news;НовостииСМИ;287,0;85,0;2023-11-24 15:15:44.829939
ru;chat;@Alles_Bundesland;Переселение в Германию. Фридланд визы все земли Германии.;public;1867;news;НовостииСМИ;565,0;240,0;2023-11-24 15:15:44.829939
ru;chat;@Khasan_Khalitov_Chat;KHASAN_KHALITOV Chat;public;1537;news;НовостииСМИ;3100,0;1100,0;2023-11-24 15:15:44.829939
ru;chat;@chp124_chat;💬 Чат: ЧП 124;public;746;news;НовостииСМИ;3300,0;2100,0;2023-11-24 15:15:44.829939
ru;chat;@NikolaevskonAmure27R;🇷🇺Группа🇷🇺Мысли вслух! Николаевск-на-Амуре;public;558;news;НовостииСМИ;1,0;21,0;2023-11-24 15:15:44.829939
ru;chat;@alia_main;ЖК Alia (Алиа);public;2014;news;НовостииСМИ;408,0;542,0;2023-11-24 15:15:44.829939
ru;chat;@skolkovokids;Дети в Сколково;public;3971;news;НовостииСМИ;30,0;110,0;2023-11-24 15:15:44.829939
ru;chat;@SERPRU;Городской округ Серебряные Пруды;public;1963;news;НовостииСМИ;240,0;188,0;2023-11-24 15:15:44.829939
ru;chat;@petrametalnikova_krd;Микрорайон Метальникова (Чат);public;1800;news;НовостииСМИ;794,0;902,0;2023-11-24 15:15:44.829939
ru;chat;@buyarea;Движуха ЖК Ярославский (Мытищи);public;6488;news;НовостииСМИ;1900,0;1500,0;2023-11-24 15:15:50.986648
ru;chat;@tsur23_chat;ЦУР Краснодарского края Chat;public;1740;news;НовостииСМИ;884,0;367,0;2023-11-24 15:15:44.829939
ru;chat;@uznaabitca;ЖК Южная Битца;public;4424;news;НовостииСМИ;3100,0;747,0;2023-11-24 15:15:44.829939
ru;chat;@vrn_chatt;Чат Мой и твой Воронеж;public;6567;news;НовостииСМИ;13700,0;1600,0;2023-11-24 15:15:50.986648
ru;chat;@izvestiy_kamen;Чат Камень-на-Оби;public;3367;news;НовостииСМИ;2000,0;878,0;2023-11-24 15:15:44.829939
ru;chat;@Donbass_help;Размещение беженцев из Донбасса;public;1661;news;НовостииСМИ;0,0;14,0;2023-11-24 15:15:44.829939
ru;chat;@posvld;Болталка Володарка - Володарского - Орлово - Молоково - Мисайлово;public;1385;news;НовостииСМИ;350,0;248,0;2023-11-24 15:15:44.829939
ru;chat;@troitsk_city_chat;Troitsk City Chat;public;905;news;НовостииСМИ;927,0;511,0;2023-11-24 15:15:44.829939
ru;chat;@salmachi_online_chat;Салмачи - Куюки | Онлайн;public;8716;news;НовостииСМИ;1800,0;1600,0;2023-11-24 15:15:50.986648
ru;chat;@ZapadniyPort;ЖК Западный порт;public;2878;news;НовостииСМИ;577,0;330,0;2023-11-24 15:15:44.829939
ru;chat;@ap_pik;ЖК Амурский парк - собственники;public;3125;news;НовостииСМИ;658,0;515,0;2023-11-24 15:15:44.829939
ru;chat;@ru2chnews;Ньюсач/Двач - редакция;public;6715;news;НовостииСМИ;86800,0;27600,0;2023-11-24 15:15:50.986648
ru;chat;@marushkino_tinao;Марушкино;public;524;news;НовостииСМИ;2,0;6,0;2023-11-24 15:15:44.829939
ru;chat;@msk_barahol;Объявления Москва Мск Барахолка;public;867;news;НовостииСМИ;290,0;92,0;2023-11-24 15:15:44.829939
ru;chat;@lyubertsy_chat;ЧАТ Люберцы SOS;public;1483;news;НовостииСМИ;769,0;607,0;2023-11-24 15:15:44.829939
ru;chat;@noyabrsk24news;Ноябрьск | Ямал 1 ЧАТ 🙋🏼‍♀️;public;430;news;НовостииСМИ;275,0;262,0;2023-11-24 15:15:44.829939
ru;chat;@razvitie_dabaa;PRO Развитие | Эль-Дабаа;public;656;news;НовостииСМИ;15,0;0,0;2023-11-24 15:15:44.829939
ru;chat;@orehovo_zuevskiy;Орехово-Зуевский на связи;public;4022;news;НовостииСМИ;973,0;605,0;2023-11-24 15:15:44.829939
ru;chat;@montereyspace;MONTEREY chat;public;2539;news;НовостииСМИ;34,0;89,0;2023-11-24 15:15:44.829939
ru;chat;@bachatskiy;Бачатский. Чат;public;422;news;НовостииСМИ;248,0;74,0;2023-11-24 15:15:44.829939
ru;chat;@leningrad_piter;чат Санкт-Петербург;public;52765;news;НовостииСМИ;430,0;700,0;2023-11-24 15:15:50.986648
ru;chat;@Ateo_Chat;Ateo Premium Chat️;public;41466;news;НовостииСМИ;64700,0;12700,0;2023-11-24 15:15:50.986648
ru;chat;@RVvoenko;RVvoenkory;public;36958;news;НовостииСМИ;0,0;0,0;2023-11-24 15:15:50.986648
ru;chat;@krym_most_seychas;Ситуация на Крымском мосту;public;32065;news;НовостииСМИ;451,0;1500,0;2023-11-24 15:15:50.986648
